date,currency,rate
2024-09-29,INR,93.384
2024-09-30,INR,93.813
2024-10-01,INR,92.931
2024-10-02,INR,92.979
2024-10-03,INR,92.723
2024-10-04,INR,92.6095
2024-10-05,INR,92.6095
2024-10-06,INR,92.6095
2024-10-07,INR,92.2458
2024-10-08,INR,92.2065
2024-10-09,INR,91.9995
2024-10-10,INR,91.7985
2024-10-11,INR,91.9575
2024-10-12,INR,91.9575
2024-10-13,INR,91.9575
2024-10-14,INR,91.729
2024-10-15,INR,91.622
2024-10-16,INR,91.55
2024-10-17,INR,91.324
2024-10-18,INR,91.198
2024-10-19,INR,91.198
2024-10-20,INR,91.198
2024-10-21,INR,91.244
2024-10-22,INR,90.971
2024-10-23,INR,90.537
2024-10-24,INR,90.796
2024-10-25,INR,91.027
2024-10-26,INR,91.027
2024-10-27,INR,91.027
2024-10-28,INR,90.958
2024-10-29,INR,90.57
2024-10-30,INR,90.943
2024-10-31,INR,91.493
2024-11-01,INR,91.4955
2024-11-02,INR,91.4955
2024-11-03,INR,91.4955
2024-11-04,INR,91.718
2024-11-05,INR,91.6565
2024-11-06,INR,90.181
2024-11-07,INR,90.9355
2024-11-08,INR,90.89
2024-11-09,INR,90.89
2024-11-10,INR,90.89
2024-11-11,INR,89.8935
2024-11-12,INR,89.5888
2024-11-13,INR,89.6915
2024-11-14,INR,88.9645
2024-11-15,INR,89.3465
2024-11-16,INR,89.3465
2024-11-17,INR,89.3465
2024-11-18,INR,89.0765
2024-11-19,INR,89.2935
2024-11-20,INR,89.1025
2024-11-21,INR,88.9158
2024-11-22,INR,87.929
2024-11-23,INR,87.929
2024-11-24,INR,87.929
2024-11-25,INR,88.4595
2024-11-26,INR,88.6999
2024-11-27,INR,88.894
2024-11-28,INR,89.0495
2024-11-29,INR,89.3245
2022-12-30,ISK,151.5
2022-12-31,ISK,151.5
2023-01-01,ISK,151.5
2023-01-02,ISK,151.7
2023-01-03,ISK,151.7
2023-01-04,ISK,151.7
2023-01-05,ISK,152.3
2023-01-06,ISK,152.9
2023-01-07,ISK,152.9
2023-01-08,ISK,152.9
2023-01-09,ISK,153.5
2023-01-10,ISK,154.7
2023-01-11,ISK,154.3
2023-01-12,ISK,154.3
2023-01-13,ISK,154.3
2023-01-14,ISK,154.3
2023-01-15,ISK,154.3
2023-01-16,ISK,154.5
2023-01-17,ISK,154.5
2023-01-18,ISK,154.5
2023-01-19,ISK,154.5
2023-01-20,ISK,154.3
2023-01-21,ISK,154.3
2023-01-22,ISK,154.3
2023-01-23,ISK,154.7
2023-01-24,ISK,156.1
2023-01-25,ISK,157.1
2023-01-26,ISK,156.5
2023-01-27,ISK,154.9
2023-01-28,ISK,154.9
2023-01-29,ISK,154.9
2023-01-30,ISK,153.3
2023-01-31,ISK,153.1
2023-02-01,ISK,153.5
2023-02-02,ISK,153.5
2023-02-03,ISK,153.7
2023-02-04,ISK,153.7
2023-02-05,ISK,153.7
2023-02-06,ISK,152.9
2023-02-07,ISK,152.1
2023-02-08,ISK,151.5
2023-02-09,ISK,151.1
2023-02-10,ISK,152.1
2023-02-11,ISK,152.1
2023-02-12,ISK,152.1
2023-02-13,ISK,153.1
2023-02-14,ISK,153.3
2023-02-15,ISK,153.9
2023-02-16,ISK,154.3
2023-02-17,ISK,154.1
2023-02-18,ISK,154.1
2023-02-19,ISK,154.1
2023-02-20,ISK,154.7
2023-02-21,ISK,154.1
2023-02-22,ISK,154.3
2023-02-23,ISK,152.7
2023-02-24,ISK,152.7
2023-02-25,ISK,152.7
2023-02-26,ISK,152.7
2023-02-27,ISK,152.3
2023-02-28,ISK,152.3
2023-03-01,ISK,151.7
2023-03-02,ISK,151.1
2023-03-03,ISK,150.3
2023-03-04,ISK,150.3
2023-03-05,ISK,150.3
2023-03-06,ISK,149.7
2023-03-07,ISK,149.9
2023-03-08,ISK,149.9
2023-03-09,ISK,149.9
2023-03-10,ISK,150.1
2023-03-11,ISK,150.1
2023-03-12,ISK,150.1
2023-03-13,ISK,150.9
2023-03-14,ISK,151.1
2023-03-15,ISK,150.3
2023-03-16,ISK,150.1
2023-03-17,ISK,149.3
2023-03-18,ISK,149.3
2023-03-19,ISK,149.3
2023-03-20,ISK,150.1
2023-03-21,ISK,150.1
2023-03-22,ISK,149.9
2023-03-23,ISK,149.9
2023-03-24,ISK,150.1
2023-03-25,ISK,150.1
2023-03-26,ISK,150.1
2023-03-27,ISK,149.9
2023-03-28,ISK,148.1
2023-03-29,ISK,148.7
2023-03-30,ISK,148.1
2023-03-31,ISK,148.3
2023-04-01,ISK,148.3
2023-04-02,ISK,148.3
2023-04-03,ISK,149.7
2023-04-04,ISK,149.3
2023-04-05,ISK,149.7
2023-04-06,ISK,149.7
2023-04-07,ISK,149.7
2023-04-08,ISK,149.7
2023-04-09,ISK,149.7
2023-04-10,ISK,149.7
2023-04-11,ISK,149.5
2023-04-12,ISK,149.1
2023-04-13,ISK,149.1
2023-04-14,ISK,149.7
2023-04-15,ISK,149.7
2023-04-16,ISK,149.7
2023-04-17,ISK,149.7
2023-04-18,ISK,149.7
2023-04-19,ISK,149.5
2023-04-20,ISK,149.5
2023-04-21,ISK,150.1
2023-04-22,ISK,150.1
2023-04-23,ISK,150.1
2023-04-24,ISK,150.1
2023-04-25,ISK,150.3
2023-04-26,ISK,149.7
2023-04-27,ISK,149.7
2023-04-28,ISK,149.1
2023-04-29,ISK,149.1
2023-04-30,ISK,149.1
2023-05-01,ISK,149.1
2023-05-02,ISK,149.7
2023-05-03,ISK,150.1
2023-05-04,ISK,150.1
2023-05-05,ISK,150.1
2023-05-06,ISK,150.1
2023-05-07,ISK,150.1
2023-05-08,ISK,150.5
2023-05-09,ISK,150.7
2023-05-10,ISK,149.9
2023-05-11,ISK,149.9
2023-05-12,ISK,150.3
2023-05-13,ISK,150.3
2023-05-14,ISK,150.3
2023-05-15,ISK,150.9
2023-05-16,ISK,150.9
2023-05-17,ISK,152.1
2023-05-18,ISK,151.5
2023-05-19,ISK,151.3
2023-05-20,ISK,151.3
2023-05-21,ISK,151.3
2023-05-22,ISK,151.3
2023-05-23,ISK,151.3
2023-05-24,ISK,151.3
2023-05-25,ISK,150.7
2023-05-26,ISK,149.5
2023-05-27,ISK,149.5
2023-05-28,ISK,149.5
2023-05-29,ISK,149.3
2023-05-30,ISK,149.3
2023-05-31,ISK,149.7
2023-06-01,ISK,149.7
2023-06-02,ISK,150.1
2023-06-03,ISK,150.1
2023-06-04,ISK,150.1
2023-06-05,ISK,150.9
2023-06-06,ISK,151.1
2023-06-07,ISK,150.5
2023-06-08,ISK,149.5
2023-06-09,ISK,149.5
2023-06-10,ISK,149.5
2023-06-11,ISK,149.5
2023-06-12,ISK,149.5
2023-06-13,ISK,149.5
2023-06-14,ISK,148.7
2023-06-15,ISK,149.3
2023-06-16,ISK,149.5
2023-06-17,ISK,149.5
2023-06-18,ISK,149.5
2023-06-19,ISK,149.1
2023-06-20,ISK,149.1
2023-06-21,ISK,148.3
2023-06-22,ISK,148.5
2023-06-23,ISK,148.9
2023-06-24,ISK,148.9
2023-06-25,ISK,148.9
2023-06-26,ISK,148.9
2023-06-27,ISK,148.9
2023-06-28,ISK,148.5
2023-06-29,ISK,149.1
2023-06-30,ISK,148.7
2023-07-01,ISK,148.7
2023-07-02,ISK,148.7
2023-07-03,ISK,149.5
2023-07-04,ISK,149.1
2023-07-05,ISK,149.3
2023-07-06,ISK,148.3
2023-07-07,ISK,146.9
2023-07-08,ISK,146.9
2023-07-09,ISK,146.9
2023-07-10,ISK,147.3
2023-07-11,ISK,146.9
2023-07-12,ISK,146.9
2023-07-13,ISK,146.9
2023-07-14,ISK,146.9
2023-07-15,ISK,146.9
2023-07-16,ISK,146.9
2023-07-17,ISK,146.9
2023-07-18,ISK,146.3
2023-07-19,ISK,146.5
2023-07-20,ISK,146.3
2023-07-21,ISK,146.3
2023-07-22,ISK,146.3
2023-07-23,ISK,146.3
2023-07-24,ISK,146.3
2023-07-25,ISK,145.7
2023-07-26,ISK,145.5
2023-07-27,ISK,145.5
2023-07-28,ISK,144.9
2023-07-29,ISK,144.9
2023-07-30,ISK,144.9
2023-07-31,ISK,144.3
2023-08-01,ISK,144.3
2023-08-02,ISK,144.7
2023-08-03,ISK,144.7
2023-08-04,ISK,144.9
2023-08-05,ISK,144.9
2023-08-06,ISK,144.9
2023-08-07,ISK,145.1
2023-08-08,ISK,144.9
2023-08-09,ISK,144.5
2023-08-10,ISK,144.5
2023-08-11,ISK,144.7
2023-08-12,ISK,144.7
2023-08-13,ISK,144.7
2023-08-14,ISK,144.7
2023-08-15,ISK,144.3
2023-08-16,ISK,144.1
2023-08-17,ISK,144.1
2023-08-18,ISK,143.7
2023-08-19,ISK,143.7
2023-08-20,ISK,143.7
2023-08-21,ISK,143.7
2023-08-22,ISK,143.7
2023-08-23,ISK,143.1
2023-08-24,ISK,143.1
2023-08-25,ISK,143.1
2023-08-26,ISK,143.1
2023-08-27,ISK,143.1
2023-08-28,ISK,142.3
2023-08-29,ISK,141.9
2023-08-30,ISK,142.7
2023-08-31,ISK,142.3
2023-09-01,ISK,142.5
2023-09-02,ISK,142.5
2023-09-03,ISK,142.5
2023-09-04,ISK,143.1
2023-09-05,ISK,143.9
2023-09-06,ISK,143.9
2023-09-07,ISK,143.9
2023-09-08,ISK,143.3
2023-09-09,ISK,143.3
2023-09-10,ISK,143.3
2023-09-11,ISK,143.7
2023-09-12,ISK,143.7
2023-09-13,ISK,143.7
2023-09-14,ISK,145.3
2023-09-15,ISK,145.3
2023-09-16,ISK,145.3
2023-09-17,ISK,145.3
2023-09-18,ISK,145.1
2023-09-19,ISK,144.9
2023-09-20,ISK,145.3
2023-09-21,ISK,145.5
2023-09-22,ISK,145.3
2023-09-23,ISK,145.3
2023-09-24,ISK,145.3
2023-09-25,ISK,145.5
2023-09-26,ISK,145.1
2023-09-27,ISK,144.9
2023-09-28,ISK,144.9
2023-09-29,ISK,144.9
2023-09-30,ISK,144.9
2023-10-01,ISK,144.9
2023-10-02,ISK,146.5
2023-10-03,ISK,145.9
2023-10-04,ISK,145.7
2023-10-05,ISK,145.3
2023-10-06,ISK,144.9
2023-10-07,ISK,144.9
2023-10-08,ISK,144.9
2023-10-09,ISK,145.1
2023-10-10,ISK,146.3
2023-10-11,ISK,146.9
2023-10-12,ISK,146.5
2023-10-13,ISK,146.5
2023-10-14,ISK,146.5
2023-10-15,ISK,146.5
2023-10-16,ISK,146.3
2023-10-17,ISK,146.5
2023-10-18,ISK,146.3
2023-10-19,ISK,146.3
2023-10-20,ISK,146.9
2023-10-21,ISK,146.9
2023-10-22,ISK,146.9
2023-10-23,ISK,146.9
2023-10-24,ISK,147.3
2023-10-25,ISK,147.3
2023-10-26,ISK,147.5
2023-10-27,ISK,147.5
2023-10-28,ISK,147.5
2023-10-29,ISK,147.5
2023-10-30,ISK,147.1
2023-10-31,ISK,147.5
2023-11-01,ISK,148.1
2023-11-02,ISK,147.9
2023-11-03,ISK,149.1
2023-11-04,ISK,149.1
2023-11-05,ISK,149.1
2023-11-06,ISK,150.5
2023-11-07,ISK,150.5
2023-11-08,ISK,150.5
2023-11-09,ISK,150.9
2023-11-10,ISK,151.9
2023-11-11,ISK,151.9
2023-11-12,ISK,151.9
2023-11-13,ISK,153.3
2023-11-14,ISK,153.7
2023-11-15,ISK,153.9
2023-11-16,ISK,153.3
2023-11-17,ISK,153.3
2023-11-18,ISK,153.3
2023-11-19,ISK,153.3
2023-11-20,ISK,152.5
2023-11-21,ISK,152.5
2023-11-22,ISK,153.9
2023-11-23,ISK,152.9
2023-11-24,ISK,150.3
2023-11-25,ISK,150.3
2023-11-26,ISK,150.3
2023-11-27,ISK,150.5
2023-11-28,ISK,150.9
2023-11-29,ISK,150.5
2023-11-30,ISK,150.7
2023-12-01,ISK,150.9
2023-12-02,ISK,150.9
2023-12-03,ISK,150.9
2023-12-04,ISK,151.1
2023-12-05,ISK,150.7
2023-12-06,ISK,150.1
2023-12-07,ISK,150.1
2023-12-08,ISK,150.1
2023-12-09,ISK,150.1
2023-12-10,ISK,150.1
2023-12-11,ISK,150.7
2023-12-12,ISK,151.1
2023-12-13,ISK,150.7
2023-12-14,ISK,150.3
2023-12-15,ISK,150.5
2023-12-16,ISK,150.5
2023-12-17,ISK,150.5
2023-12-18,ISK,150.7
2023-12-19,ISK,150.9
2023-12-20,ISK,150.3
2023-12-21,ISK,150.3
2023-12-22,ISK,150.5
2023-12-23,ISK,150.5
2023-12-24,ISK,150.5
2023-12-25,ISK,150.5
2023-12-26,ISK,150.5
2023-12-27,ISK,150.7
2023-12-28,ISK,150.3
2023-12-29,ISK,150.5
2023-12-30,ISK,150.5
2023-12-31,ISK,150.5
2024-01-01,ISK,150.5
2024-01-02,ISK,150.7
2024-01-03,ISK,150.7
2024-01-04,ISK,150.5
2024-01-05,ISK,150.5
2024-01-06,ISK,150.5
2024-01-07,ISK,150.5
2024-01-08,ISK,150.7
2024-01-09,ISK,150.5
2024-01-10,ISK,150.1
2024-01-11,ISK,150.1
2024-01-12,ISK,150.1
2024-01-13,ISK,150.1
2024-01-14,ISK,150.1
2024-01-15,ISK,149.7
2024-01-16,ISK,149.3
2024-01-17,ISK,149.5
2024-01-18,ISK,149.5
2024-01-19,ISK,148.9
2024-01-20,ISK,148.9
2024-01-21,ISK,148.9
2024-01-22,ISK,148.5
2024-01-23,ISK,148.7
2024-01-24,ISK,147.9
2024-01-25,ISK,148.1
2024-01-26,ISK,148.3
2024-01-27,ISK,148.3
2024-01-28,ISK,148.3
2024-01-29,ISK,148.5
2024-01-30,ISK,148.3
2024-01-31,ISK,148.3
2024-02-01,ISK,148.3
2024-02-02,ISK,148.3
2024-02-03,ISK,148.3
2024-02-04,ISK,148.3
2024-02-05,ISK,148.1
2024-02-06,ISK,148.1
2024-02-07,ISK,148.3
2024-02-08,ISK,149.5
2024-02-09,ISK,148.1
2024-02-10,ISK,148.1
2024-02-11,ISK,148.1
2024-02-12,ISK,148.3
2024-02-13,ISK,148.7
2024-02-14,ISK,148.7
2024-02-15,ISK,148.7
2024-02-16,ISK,149.1
2024-02-17,ISK,149.1
2024-02-18,ISK,149.1
2024-02-19,ISK,148.7
2024-02-20,ISK,148.3
2024-02-21,ISK,148.5
2024-02-22,ISK,148.9
2024-02-23,ISK,148.5
2024-02-24,ISK,148.5
2024-02-25,ISK,148.5
2024-02-26,ISK,149.3
2024-02-27,ISK,149.3
2024-02-28,ISK,149.3
2024-02-29,ISK,149.3
2024-03-01,ISK,149.5
2024-03-02,ISK,149.5
2024-03-03,ISK,149.5
2024-03-04,ISK,149.5
2024-03-05,ISK,149.1
2024-03-06,ISK,148.9
2024-03-07,ISK,148.5
2024-03-08,ISK,149.3
2024-03-09,ISK,149.3
2024-03-10,ISK,149.3
2024-03-11,ISK,148.9
2024-03-12,ISK,148.7
2024-03-13,ISK,148.5
2024-03-14,ISK,148.5
2024-03-15,ISK,148.9
2024-03-16,ISK,148.9
2024-03-17,ISK,148.9
2024-03-18,ISK,148.9
2024-03-19,ISK,148.9
2024-03-20,ISK,148.5
2024-03-21,ISK,148.7
2024-03-22,ISK,148.9
2024-03-23,ISK,148.9
2024-03-24,ISK,148.9
2024-03-25,ISK,149.1
2024-03-26,ISK,149.3
2024-03-27,ISK,149.9
2024-03-28,ISK,150.3
2024-03-29,ISK,150.3
2024-03-30,ISK,150.3
2024-03-31,ISK,150.3
2024-04-01,ISK,150.3
2024-04-02,ISK,150.1
2024-04-03,ISK,150.1
2024-04-04,ISK,150.3
2024-04-05,ISK,150.3
2024-04-06,ISK,150.3
2024-04-07,ISK,150.3
2024-04-08,ISK,150.3
2024-04-09,ISK,150.3
2024-04-10,ISK,150.7
2024-04-11,ISK,150.3
2024-04-12,ISK,150.5
2024-04-13,ISK,150.5
2024-04-14,ISK,150.5
2024-04-15,ISK,150.7
2024-04-16,ISK,150.7
2024-04-17,ISK,150.5
2024-04-18,ISK,150.3
2024-04-19,ISK,150.3
2024-04-20,ISK,150.3
2024-04-21,ISK,150.3
2024-04-22,ISK,150.3
2024-04-23,ISK,150.3
2024-04-24,ISK,150.3
2024-04-25,ISK,150.1
2024-04-26,ISK,150.3
2024-04-27,ISK,150.3
2024-04-28,ISK,150.3
2024-04-29,ISK,150.3
2024-04-30,ISK,150.3
2024-05-01,ISK,150.3
2024-05-02,ISK,150.1
2024-05-03,ISK,150.3
2024-05-04,ISK,150.3
2024-05-05,ISK,150.3
2024-05-06,ISK,150.3
2024-05-07,ISK,150.3
2024-05-08,ISK,150.1
2024-05-09,ISK,150.3
2024-05-10,ISK,150.3
2024-05-11,ISK,150.3
2024-05-12,ISK,150.3
2024-05-13,ISK,150.3
2024-05-14,ISK,150.5
2024-05-15,ISK,150.3
2024-05-16,ISK,150.3
2024-05-17,ISK,150.3
2024-05-18,ISK,150.3
2024-05-19,ISK,150.3
2024-05-20,ISK,150.3
2024-05-21,ISK,150.1
2024-05-22,ISK,150.1
2024-05-23,ISK,150.1
2024-05-24,ISK,149.9
2024-05-25,ISK,149.9
2024-05-26,ISK,149.9
2024-05-27,ISK,149.7
2024-05-28,ISK,149.3
2024-05-29,ISK,149.1
2024-05-30,ISK,148.9
2024-05-31,ISK,149.1
2024-06-01,ISK,149.1
2024-06-02,ISK,149.1
2024-06-03,ISK,149.5
2024-06-04,ISK,149.9
2024-06-05,ISK,149.5
2024-06-06,ISK,149.7
2024-06-07,ISK,149.9
2024-06-08,ISK,149.9
2024-06-09,ISK,149.9
2024-06-10,ISK,149.7
2024-06-11,ISK,149.5
2024-06-12,ISK,149.5
2024-06-13,ISK,149.3
2024-06-14,ISK,149.1
2024-06-15,ISK,149.1
2024-06-16,ISK,149.1
2024-06-17,ISK,149.5
2024-06-18,ISK,149.3
2024-06-19,ISK,149.3
2024-06-20,ISK,149.3
2024-06-21,ISK,149.1
2024-06-22,ISK,149.1
2024-06-23,ISK,149.1
2024-06-24,ISK,149.1
2024-06-25,ISK,149.1
2024-06-26,ISK,149.1
2024-06-27,ISK,148.9
2024-06-28,ISK,148.9
2024-06-29,ISK,148.9
2024-06-30,ISK,148.9
2024-07-01,ISK,148.9
2024-07-02,ISK,149.3
2024-07-03,ISK,149.1
2024-07-04,ISK,149.1
2024-07-05,ISK,149.3
2024-07-06,ISK,149.3
2024-07-07,ISK,149.3
2024-07-08,ISK,149.3
2024-07-09,ISK,149.1
2024-07-10,ISK,149.1
2024-07-11,ISK,149.3
2024-07-12,ISK,149.3
2024-07-13,ISK,149.3
2024-07-14,ISK,149.3
2024-07-15,ISK,149.3
2024-07-16,ISK,149.3
2024-07-17,ISK,149.3
2024-07-18,ISK,149.5
2024-07-19,ISK,149.7
2024-07-20,ISK,149.7
2024-07-21,ISK,149.7
2024-07-22,ISK,150.1
2024-07-23,ISK,149.7
2024-07-24,ISK,149.7
2024-07-25,ISK,149.5
2024-07-26,ISK,149.7
2024-07-27,ISK,149.7
2024-07-28,ISK,149.7
2024-07-29,ISK,149.9
2024-07-30,ISK,149.5
2024-07-31,ISK,149.9
2024-08-01,ISK,149.9
2024-08-02,ISK,150.5
2024-08-03,ISK,150.5
2024-08-04,ISK,150.5
2024-08-05,ISK,150.5
2024-08-06,ISK,150.7
2024-08-07,ISK,150.9
2024-08-08,ISK,151.1
2024-08-09,ISK,151.1
2024-08-10,ISK,151.1
2024-08-11,ISK,151.1
2024-08-12,ISK,151.1
2024-08-13,ISK,151.1
2024-08-14,ISK,152.1
2024-08-15,ISK,152.1
2024-08-16,ISK,152.9
2024-08-17,ISK,152.9
2024-08-18,ISK,152.9
2024-08-19,ISK,151.9
2024-08-20,ISK,152.1
2024-08-21,ISK,152.7
2024-08-22,ISK,152.3
2024-08-23,ISK,152.3
2024-08-24,ISK,152.3
2024-08-25,ISK,152.3
2024-08-26,ISK,153.1
2024-08-27,ISK,153.1
2024-08-28,ISK,153.1
2024-08-29,ISK,152.9
2024-08-30,ISK,152.9
2024-08-31,ISK,152.9
2024-09-01,ISK,152.9
2024-09-02,ISK,153.1
2024-09-03,ISK,153.5
2024-09-04,ISK,153.5
2024-09-05,ISK,153.5
2024-09-06,ISK,153.3
2024-09-07,ISK,153.3
2024-09-08,ISK,153.3
2024-09-09,ISK,152.3
2024-09-10,ISK,152.3
2024-09-11,ISK,152.7
2024-09-12,ISK,152.3
2024-09-13,ISK,152.3
2024-09-14,ISK,152.3
2024-09-15,ISK,152.3
2024-09-16,ISK,152.5
2024-09-17,ISK,152.3
2024-09-18,ISK,152.3
2024-09-19,ISK,152.5
2024-09-20,ISK,152.3
2024-09-21,ISK,152.3
2024-09-22,ISK,152.3
2024-09-23,ISK,151.7
2024-09-24,ISK,151.7
2024-09-25,ISK,150.5
2024-09-26,ISK,150.5
2024-09-27,ISK,150.7
2024-09-28,ISK,150.7
2024-09-29,ISK,150.7
2024-09-30,ISK,150.7
2024-10-01,ISK,149.9
2024-10-02,ISK,149.9
2024-10-03,ISK,149.3
2024-10-04,ISK,149.1
2024-10-05,ISK,149.1
2024-10-06,ISK,149.1
2024-10-07,ISK,148.5
2024-10-08,ISK,148.5
2024-10-09,ISK,148.7
2024-10-10,ISK,148.5
2024-10-11,ISK,149.1
2024-10-12,ISK,149.1
2024-10-13,ISK,149.1
2024-10-14,ISK,149.3
2024-10-15,ISK,149.3
2024-10-16,ISK,149.5
2024-10-17,ISK,149.1
2024-10-18,ISK,149.1
2024-10-19,ISK,149.1
2024-10-20,ISK,149.1
2024-10-21,ISK,149.3
2024-10-22,ISK,149.3
2024-10-23,ISK,149.3
2024-10-24,ISK,148.7
2024-10-25,ISK,149.1
2024-10-26,ISK,149.1
2024-10-27,ISK,149.1
2024-10-28,ISK,149.1
2024-10-29,ISK,148.7
2024-10-30,ISK,148.5
2024-10-31,ISK,148.9
2024-11-01,ISK,149.1
2024-11-02,ISK,149.1
2024-11-03,ISK,149.1
2024-11-04,ISK,148.9
2024-11-05,ISK,148.9
2024-11-06,ISK,148.3
2024-11-07,ISK,148.3
2024-11-08,ISK,148.7
2024-11-09,ISK,148.7
2024-11-10,ISK,148.7
2024-11-11,ISK,148.3
2024-11-12,ISK,147.9
2024-11-13,ISK,147.9
2024-11-14,ISK,146.3
2024-11-15,ISK,145.7
2024-11-16,ISK,145.7
2024-11-17,ISK,145.7
2024-11-18,ISK,144.3
2024-11-19,ISK,145.3
2024-11-20,ISK,145.5
2024-11-21,ISK,145.9
2024-11-22,ISK,145.7
2024-11-23,ISK,145.7
2024-11-24,ISK,145.7
2024-11-25,ISK,145.3
2024-11-26,ISK,145.3
2024-11-27,ISK,144.7
2024-11-28,ISK,145.1
2024-11-29,ISK,145.7
2022-12-30,JPY,140.66
2022-12-31,JPY,140.66
2023-01-01,JPY,140.66
2023-01-02,JPY,139.62
2023-01-03,JPY,137.93
2023-01-04,JPY,138.74
2023-01-05,JPY,140.95
2023-01-06,JPY,141.3
2023-01-07,JPY,141.3
2023-01-08,JPY,141.3
2023-01-09,JPY,141.35
2023-01-10,JPY,141.92
2023-01-11,JPY,142.61
2023-01-12,JPY,140.61
2023-01-13,JPY,139.02
2023-01-14,JPY,139.02
2023-01-15,JPY,139.02
2023-01-16,JPY,138.92
2023-01-17,JPY,139.5
2023-01-18,JPY,139.79
2023-01-19,JPY,139.02
2023-01-20,JPY,140.86
2023-01-21,JPY,140.86
2023-01-22,JPY,140.86
2023-01-23,JPY,141.65
2023-01-24,JPY,141.47
2023-01-25,JPY,141.17
2023-01-26,JPY,141.38
2023-01-27,JPY,141.1
2023-01-28,JPY,141.1
2023-01-29,JPY,141.1
2023-01-30,JPY,141.79
2023-01-31,JPY,141.27
2023-02-01,JPY,141.37
2023-02-02,JPY,141.12
2023-02-03,JPY,140.45
2023-02-04,JPY,140.45
2023-02-05,JPY,140.45
2023-02-06,JPY,142.41
2023-02-07,JPY,141.3
2023-02-08,JPY,140.81
2023-02-09,JPY,140.8
2023-02-10,JPY,139.88
2023-02-11,JPY,139.88
2023-02-12,JPY,139.88
2023-02-13,JPY,141.65
2023-02-14,JPY,142.14
2023-02-15,JPY,143.05
2023-02-16,JPY,143.31
2023-02-17,JPY,143.18
2023-02-18,JPY,143.18
2023-02-19,JPY,143.18
2023-02-20,JPY,143.09
2023-02-21,JPY,143.76
2023-02-22,JPY,143.24
2023-02-23,JPY,143.32
2023-02-24,JPY,143.55
2023-02-25,JPY,143.55
2023-02-26,JPY,143.55
2023-02-27,JPY,143.88
2023-02-28,JPY,145.23
2023-03-01,JPY,144.82
2023-03-02,JPY,145.07
2023-03-03,JPY,144.55
2023-03-04,JPY,144.55
2023-03-05,JPY,144.55
2023-03-06,JPY,144.64
2023-03-07,JPY,145.21
2023-03-08,JPY,144.7
2023-03-09,JPY,143.82
2023-03-10,JPY,144.7
2023-03-11,JPY,144.7
2023-03-12,JPY,144.7
2023-03-13,JPY,141.96
2023-03-14,JPY,144.09
2023-03-15,JPY,139.51
2023-03-16,JPY,140.18
2023-03-17,JPY,140.57
2023-03-18,JPY,140.57
2023-03-19,JPY,140.57
2023-03-20,JPY,140.77
2023-03-21,JPY,142.63
2023-03-22,JPY,143.13
2023-03-23,JPY,142.87
2023-03-24,JPY,139.85
2023-03-25,JPY,139.85
2023-03-26,JPY,139.85
2023-03-27,JPY,141.64
2023-03-28,JPY,141.69
2023-03-29,JPY,143.58
2023-03-30,JPY,144.42
2023-03-31,JPY,144.83
2023-04-01,JPY,144.83
2023-04-02,JPY,144.83
2023-04-03,JPY,144.51
2023-04-04,JPY,144.94
2023-04-05,JPY,143.74
2023-04-06,JPY,143.49
2023-04-07,JPY,143.49
2023-04-08,JPY,143.49
2023-04-09,JPY,143.49
2023-04-10,JPY,143.49
2023-04-11,JPY,145.28
2023-04-12,JPY,146.09
2023-04-13,JPY,146.81
2023-04-14,JPY,146.6
2023-04-15,JPY,146.6
2023-04-16,JPY,146.6
2023-04-17,JPY,146.97
2023-04-18,JPY,146.89
2023-04-19,JPY,147.24
2023-04-20,JPY,147.46
2023-04-21,JPY,146.92
2023-04-22,JPY,146.92
2023-04-23,JPY,146.92
2023-04-24,JPY,148.17
2023-04-25,JPY,147.91
2023-04-26,JPY,147.67
2023-04-27,JPY,147.16
2023-04-28,JPY,149.35
2023-04-29,JPY,149.35
2023-04-30,JPY,149.35
2023-05-01,JPY,149.35
2023-05-02,JPY,150.7
2023-05-03,JPY,149.66
2023-05-04,JPY,148.92
2023-05-05,JPY,147.8
2023-05-06,JPY,147.8
2023-05-07,JPY,147.8
2023-05-08,JPY,149.15
2023-05-09,JPY,147.97
2023-05-10,JPY,148.18
2023-05-11,JPY,146.54
2023-05-12,JPY,147.02
2023-05-13,JPY,147.02
2023-05-14,JPY,147.02
2023-05-15,JPY,148.15
2023-05-16,JPY,147.89
2023-05-17,JPY,148.31
2023-05-18,JPY,149.08
2023-05-19,JPY,149.55
2023-05-20,JPY,149.55
2023-05-21,JPY,149.55
2023-05-22,JPY,149.64
2023-05-23,JPY,149.2
2023-05-24,JPY,149.3
2023-05-25,JPY,149.63
2023-05-26,JPY,150.24
2023-05-27,JPY,150.24
2023-05-28,JPY,150.24
2023-05-29,JPY,150.29
2023-05-30,JPY,150.01
2023-05-31,JPY,149.13
2023-06-01,JPY,149.25
2023-06-02,JPY,149.46
2023-06-03,JPY,149.46
2023-06-04,JPY,149.46
2023-06-05,JPY,149.96
2023-06-06,JPY,149.09
2023-06-07,JPY,149.42
2023-06-08,JPY,149.98
2023-06-09,JPY,150.24
2023-06-10,JPY,150.24
2023-06-11,JPY,150.24
2023-06-12,JPY,150.03
2023-06-13,JPY,150.62
2023-06-14,JPY,151.21
2023-06-15,JPY,152.86
2023-06-16,JPY,154.65
2023-06-17,JPY,154.65
2023-06-18,JPY,154.65
